DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
134,114.5836209,21.47474334,20.954,0.081,18.974,0.011,18.216,0.052,18.026,0.257,17.773,0.022
1613,114.5838413,21.60475591,20.624,0.064,19.24,0.014,18.636,0.016,18.411,0.016,18.255,0.032
1890,114.5839247,21.63135495,21.181,0.084,19.065,0.011,18.286,0.011,18.014,0.021,17.869,0.021
1020,114.5839584,21.5584378,99.999,9.999,22.745,0.152,21.465,0.073,20.408,0.044,19.778,0.088
782,114.5839834,21.54039703,99.999,9.999,23.278,0.25,22.281,0.142,21.882,0.141,99.999,9.999
2228,114.5839906,21.67142361,99.999,9.999,22.475,0.121,20.798,0.041,20.051,0.036,19.508,0.053
1599,114.5840637,21.60364075,19.961,0.042,18.69,0.013,18.193,0.012,18.001,0.016,17.92,0.023
1432,114.5841077,21.58785561,15.86,0.006,14.712,0.014,14.464,0.009,14.409,0.02,14.406,0.005
488,114.5842101,21.51120517,18.18,0.013,17.004,0.015,16.602,0.015,16.474,0.008,16.42,0.012
2964,114.5842465,21.76991975,17.4,0.016,16.26,0.004,15.95,0.007,15.853,0.013,15.821,0.018
132,114.584319,21.47462926,21.838,0.17,19.073,0.018,17.65,0.017,16.904,0.011,16.475,0.014
684,114.584371,21.5301563,99.999,9.999,22.646,0.121,21.111,0.048,20.155,0.037,19.659,0.064
817,114.5844481,21.54528326,17.432,0.009,16.083,0.011,15.589,0.007,15.417,0.014,15.351,0.01
1187,114.5844584,21.57051295,99.999,9.999,23.604,0.336,22.064,0.092,21.108,0.074,20.58,0.145
2454,114.5844698,21.7008722,99.999,9.999,22.714,0.162,21.907,0.093,21.488,0.1,21.381,0.366
2424,114.5844867,21.69746837,18.605,0.017,17.325,0.007,16.874,0.008,16.733,0.015,16.673,0.017
1252,114.5845327,21.57467863,99.999,9.999,23.396,0.273,21.983,0.122,21.55,0.102,99.999,9.999
1450,114.5847185,21.59046735,99.999,9.999,20.946,0.041,19.658,0.019,19.138,0.019,18.781,0.041
1356,114.5847882,21.58258794,99.999,9.999,22.861,0.215,21.368,0.06,20.412,0.047,20.004,0.112
1917,114.5849264,21.63594542,99.999,9.999,23.487,0.274,22.55,0.2,21.26,0.074,20.597,0.176
1135,114.5849396,21.567169,15.869,0.005,14.74,0.013,14.512,0.005,14.463,0.018,14.478,0.007
2023,114.5849486,21.64855276,16.558,0.009,15.46,0.007,15.216,0.011,15.145,0.013,15.16,0.011
1153,114.5850713,21.56877758,20.493,0.048,18.741,0.012,18.014,0.01,17.722,0.017,17.557,0.017
1616,114.5853775,21.60638919,19.699,0.033,18.124,0.012,17.538,0.009,17.343,0.013,17.219,0.019
1815,114.5855021,21.62466203,19.671,0.034,18.144,0.011,17.548,0.014,17.346,0.023,17.238,0.01
2562,114.5855388,21.71620732,99.999,9.999,22.898,0.166,22.022,0.12,21.675,0.121,21.208,0.257
890,114.5855446,21.55103129,99.999,9.999,23.602,0.358,22.083,0.105,20.892,0.058,20.079,0.112
1042,114.5855821,21.56136248,21.764,0.164,19.406,0.014,18.272,0.01,17.845,0.015,17.595,0.018
1286,114.5857965,21.5784902,21.838,0.178,19.681,0.018,18.604,0.01,18.124,0.017,17.811,0.021
2092,114.5858001,21.65786583,22.266,0.218,20.903,0.031,20.295,0.029,20.076,0.033,19.848,0.083
2646,114.5858009,21.72832888,21.608,0.151,19.286,0.011,18.455,0.012,18.141,0.023,18.003,0.032
688,114.5858205,21.53216504,99.999,9.999,21.953,0.082,20.647,0.04,19.151,0.02,18.374,0.024
1397,114.5859243,21.58723121,20.564,0.057,18.665,0.011,17.955,0.012,17.722,0.018,17.595,0.02
2883,114.5859794,21.76137764,99.999,9.999,23.461,0.289,21.852,0.099,20.731,0.058,20.143,0.104
204,114.5860189,21.48528759,15.995,0.007,14.866,0.012,14.627,0.017,14.574,0.006,14.594,0.009
1614,114.5861143,21.60701496,99.999,9.999,20.992,0.041,19.76,0.02,19.194,0.021,18.854,0.043
2349,114.5862404,21.68992099,17.44,0.009,16.313,0.007,15.99,0.008,15.904,0.006,15.886,0.013
843,114.5862986,21.54900122,99.999,9.999,22.006,0.084,20.53,0.037,19.635,0.028,19.127,0.038
1041,114.5864548,21.5621222,99.999,9.999,22.488,0.131,21.272,0.069,20.006,0.041,19.476,0.07
310,114.5864771,21.49684129,99.999,9.999,99.999,9.999,22.271,0.114,20.747,0.049,19.729,0.072
2277,114.5865497,21.67931283,22.342,0.229,19.646,0.015,18.605,0.012,18.242,0.015,18.022,0.029
33,114.5865933,21.46665483,16.7,0.007,15.586,0.012,15.19,0.015,15.085,0.005,15.081,0.013
158,114.5866178,21.47997619,99.999,9.999,21.665,0.097,20.433,0.102,19.874,0.109,19.422,0.097
1935,114.5866952,21.63972221,22.081,0.193,19.737,0.015,18.755,0.016,18.391,0.02,18.201,0.036
1261,114.5867647,21.57742038,16.871,0.007,15.786,0.017,15.523,0.005,15.464,0.019,15.472,0.011
2247,114.5868151,21.67551865,99.999,9.999,22.816,0.163,21.436,0.073,20.499,0.042,19.896,0.086
1370,114.5868527,21.58548586,99.999,9.999,23.21,0.36,22.374,0.272,20.952,0.103,19.935,0.113
906,114.5869249,21.55340143,15.981,0.005,14.858,0.016,14.635,0.006,14.598,0.018,14.611,0.009
1498,114.5870102,21.59804355,99.999,9.999,22.443,0.123,21.018,0.072,20.276,0.034,19.973,0.114
1740,114.5870731,21.62050253,99.999,9.999,21.026,0.036,19.517,0.019,18.821,0.022,18.441,0.035
1049,114.5871643,21.56349751,18.157,0.012,16.953,0.012,16.549,0.007,16.413,0.015,16.401,0.011
1172,114.5874701,21.57229374,18.424,0.014,17.187,0.012,16.757,0.007,16.619,0.023,16.595,0.012
341,114.5874875,21.50135464,99.999,9.999,21.256,0.047,20.257,0.035,19.87,0.026,19.718,0.07
586,114.5875323,21.52468853,19.848,0.033,18.048,0.014,17.315,0.014,17.026,0.014,16.89,0.015
500,114.5875461,21.51577385,99.999,9.999,21.645,0.067,20.24,0.033,19.544,0.025,19.233,0.047
687,114.5875894,21.53363398,20.149,0.035,18.236,0.014,17.378,0.013,17.064,0.012,16.881,0.011
2197,114.5875939,21.67249405,22.169,0.22,21.133,0.046,20.661,0.046,20.433,0.03,20.504,0.151
1146,114.5876407,21.57083605,22.697,0.371,19.871,0.019,18.719,0.013,18.162,0.014,17.847,0.022
2342,114.5876636,21.69049775,21.976,0.227,19.271,0.015,17.951,0.009,17.359,0.009,17.031,0.016
939,114.5877358,21.5566788,21.545,0.102,20.64,0.029,20.294,0.027,20.174,0.03,20.266,0.117
1125,114.5877971,21.56947306,16.448,0.007,15.316,0.013,15.053,0.005,14.99,0.019,14.997,0.008
1804,114.5878207,21.62635523,99.999,9.999,22.096,0.09,20.801,0.043,20.021,0.025,19.558,0.063
1823,114.5878654,21.62770218,99.999,9.999,22.499,0.13,20.994,0.057,20.028,0.074,19.473,0.093
600,114.5878654,21.52595599,18.003,0.013,16.783,0.018,16.377,0.016,16.249,0.014,16.236,0.012
549,114.5879649,21.52102226,99.999,9.999,22.093,0.102,21.013,0.054,20.56,0.061,20.277,0.14
287,114.5880291,21.49642451,99.999,9.999,23.256,0.28,21.643,0.088,20.628,0.045,20.204,0.119
2863,114.5880815,21.76109451,99.999,9.999,22.663,0.146,21.305,0.059,20.482,0.041,19.697,0.078
631,114.5881147,21.52835234,14.886,0.005,99.999,9.999,99.999,9.999,99.999,9.999,11.965,0.006
1311,114.5881662,21.58237772,21.314,0.101,18.938,0.014,17.988,0.009,17.568,0.015,17.317,0.017
1360,114.5883176,21.58638696,19.305,0.022,17.719,0.01,17.084,0.009,16.865,0.017,16.763,0.024
2374,114.5883399,21.69466956,99.999,9.999,20.986,0.024,20.211,0.025,19.865,0.029,19.653,0.084
930,114.5886196,21.55648344,99.999,9.999,23.233,0.231,21.695,0.076,20.676,0.053,20.084,0.094
2154,114.5887022,21.66799003,99.999,9.999,21.753,0.052,20.433,0.032,19.749,0.028,19.306,0.053
2473,114.58873,21.70771421,99.999,9.999,22.77,0.161,21.18,0.052,20.191,0.036,19.772,0.079
1342,114.5887372,21.58575236,20.902,0.081,18.699,0.053,17.898,0.063,17.622,0.07,17.686,0.04
1205,114.5887803,21.57597483,16.086,0.005,14.966,0.017,14.752,0.004,14.715,0.017,14.728,0.009
298,114.5888527,21.49790521,22.32,0.258,22.171,0.105,21.586,0.096,21.584,0.125,20.85,0.227
223,114.5889126,21.49001413,14.831,0.003,13.621,0.026,99.999,9.999,99.999,9.999,13.228,0.005
2881,114.5889548,21.76415324,99.999,9.999,23.77,0.358,22.438,0.187,21.191,0.067,20.434,0.158
1515,114.5889817,21.60126902,17.992,0.013,16.816,0.009,16.443,0.012,16.326,0.02,16.288,0.013
810,114.5891822,21.5489552,99.999,9.999,99.999,9.999,22.24,0.141,21.279,0.084,20.565,0.139
1537,114.5892106,21.60307624,99.999,9.999,22.527,0.124,21.216,0.06,20.203,0.038,19.643,0.062
2049,114.5892943,21.65530828,19.822,0.033,17.952,0.007,17.119,0.007,16.781,0.009,16.586,0.013
536,114.5892958,21.52106975,18.045,0.01,16.878,0.016,16.46,0.016,16.317,0.012,16.254,0.01
2512,114.5893438,21.7133698,22.583,0.333,19.904,0.02,18.861,0.011,18.512,0.014,18.293,0.03
1460,114.5894246,21.5960214,20.23,0.041,18.508,0.012,17.832,0.014,17.6,0.014,17.483,0.021
435,114.5894354,21.51113947,99.999,9.999,22.03,0.08,20.52,0.034,19.779,0.03,19.347,0.056
1436,114.5895179,21.5935226,99.999,9.999,21.252,0.044,19.963,0.021,19.409,0.025,19.085,0.042
1320,114.5895397,21.58481246,15.657,0.005,99.999,9.999,99.999,9.999,99.999,9.999,12.376,0.006
2151,114.589581,21.66827615,21.5,0.136,19.399,0.014,18.523,0.012,18.201,0.014,18.072,0.026
1273,114.5898011,21.58139004,17.958,0.01,16.853,0.015,16.514,0.008,16.389,0.019,16.352,0.013
1349,114.5898382,21.58717425,99.999,9.999,22.158,0.107,20.917,0.055,20.078,0.039,19.622,0.105
1654,114.5898822,21.61437164,21.168,0.098,19.075,0.014,18.241,0.013,17.945,0.018,17.77,0.02
567,114.5898858,21.52558818,99.999,9.999,21.024,0.039,19.575,0.022,18.831,0.027,18.524,0.027
1801,114.5901746,21.62850317,19.455,0.022,17.928,0.009,17.366,0.011,17.191,0.024,17.089,0.023
2305,114.5903547,21.68723931,99.999,9.999,22.058,0.091,20.538,0.031,19.764,0.032,19.413,0.073
1459,114.5905308,21.59680502,17.445,0.01,16.166,0.019,15.76,0.018,15.63,0.033,15.649,0.01
866,114.5905661,21.55484772,15.863,0.004,14.704,0.014,14.468,0.005,14.423,0.015,14.431,0.007
2741,114.5905857,21.74588411,21.235,0.113,19.446,0.015,18.708,0.014,18.454,0.016,18.307,0.035
1255,114.5907184,21.58091565,21.054,0.101,18.98,0.015,18.214,0.012,17.89,0.035,17.778,0.019
1244,114.590763,21.58013635,16.465,0.007,15.339,0.016,15.11,0.006,15.062,0.016,15.08,0.007
733,114.5907651,21.54278565,19.797,0.038,17.917,0.01,17.197,0.008,16.947,0.013,16.827,0.012
1415,114.5907941,21.59317921,20.329,0.047,18.574,0.012,17.898,0.012,17.667,0.014,17.522,0.019
969,114.5908836,21.56146857,20.461,0.06,18.619,0.012,17.923,0.009,17.649,0.016,17.57,0.021
933,114.5908882,21.55878335,20.322,0.046,19.307,0.014,18.959,0.013,18.866,0.022,18.776,0.037
265,114.5910279,21.49675915,99.999,9.999,20.82,0.036,19.307,0.022,17.984,0.013,17.296,0.016
1480,114.5910846,21.59921346,99.999,9.999,20.235,0.049,19.153,0.036,18.72,0.034,18.454,0.038
112,114.5911156,21.47950224,99.999,9.999,20.766,0.035,19.438,0.023,18.906,0.016,18.616,0.032
776,114.5911886,21.54654497,99.999,9.999,23.279,0.195,22.421,0.171,21.108,0.081,20.327,0.14
1929,114.5911911,21.64342241,22.037,0.211,21.651,0.067,21.044,0.05,20.853,0.068,20.738,0.177
1579,114.5912238,21.60885785,20.27,0.049,19.051,0.014,18.654,0.015,18.509,0.023,18.477,0.039
1241,114.591261,21.58042569,22.236,0.385,20.703,0.155,20.341,0.057,19.518,0.04,18.961,0.056
1497,114.5914075,21.60175553,99.999,9.999,22.473,0.129,21.226,0.067,20.597,0.044,20.116,0.1
2181,114.5914395,21.67432953,17.411,0.009,16.278,0.005,15.948,0.01,15.852,0.01,15.851,0.013
1930,114.5914844,21.64374976,21.49,0.129,21.276,0.045,20.88,0.049,20.631,0.056,20.664,0.184
1455,114.5914953,21.59753718,15.171,0.005,99.999,9.999,99.999,9.999,99.999,9.999,11.877,0.007
803,114.5915607,21.55025954,19.979,0.034,18.254,0.012,17.617,0.009,17.392,0.026,17.292,0.017
2557,114.5917916,21.72132436,99.999,9.999,22.093,0.087,20.76,0.036,19.936,0.029,19.535,0.069
2683,114.5918106,21.73861542,99.999,9.999,21.588,0.058,20.969,0.053,20.719,0.055,20.319,0.143
717,114.5919221,21.54164724,99.999,9.999,23.183,0.258,21.604,0.097,20.773,0.051,19.997,0.1
1607,114.5920243,21.61209705,15.045,0.006,99.999,9.999,99.999,9.999,99.999,9.999,11.821,0.009
1218,114.5921781,21.58000705,19.458,0.025,17.78,0.012,17.114,0.008,16.869,0.014,16.749,0.014
276,114.5921794,21.49922151,99.999,9.999,22.295,0.118,21.293,0.06,21.015,0.061,20.991,0.219
968,114.5922219,21.56276628,99.999,9.999,22.311,0.175,20.681,0.082,20.041,0.08,19.76,0.091
789,114.5924556,21.54983201,99.999,9.999,22.756,0.15,21.382,0.079,20.312,0.049,19.753,0.084
2826,114.592488,21.76087045,22.379,0.287,19.899,0.019,18.611,0.014,18.065,0.038,17.84,0.025
1711,114.5926302,21.6231892,99.999,9.999,20.868,0.029,19.459,0.022,18.797,0.024,18.437,0.031
447,114.5926748,21.51553365,22.245,0.217,21.947,0.1,21.386,0.099,21.294,0.139,20.984,0.249
800,114.5927935,21.55091539,22.42,0.314,20.302,0.02,19.091,0.016,18.596,0.016,18.381,0.026
1165,114.5929442,21.57715533,18.315,0.014,17.085,0.013,16.662,0.007,16.534,0.017,16.496,0.014
171,114.5929888,21.48818694,99.999,9.999,21.752,0.078,20.212,0.032,19.207,0.02,18.658,0.037
42,114.5930049,21.47349972,22.388,0.307,21.949,0.089,21.788,0.108,21.741,0.155,99.999,9.999
1359,114.5930516,21.59093417,17.157,0.009,16.065,0.01,15.774,0.013,15.679,0.017,15.67,0.015
1267,114.5931361,21.58422906,18.489,0.016,17.232,0.01,16.79,0.01,16.639,0.018,16.575,0.013
1228,114.5931739,21.58156112,17.901,0.011,16.701,0.007,16.251,0.01,16.079,0.013,16.01,0.015
1671,114.5933304,21.61963099,17.121,0.008,16.012,0.013,15.729,0.013,15.646,0.028,15.643,0.011
689,114.5933397,21.53947765,21.481,0.1,19.302,0.015,18.443,0.01,18.121,0.014,17.914,0.021
951,114.5934182,21.56302385,16.63,0.007,14.977,0.008,14.35,0.004,14.123,0.015,14.014,0.006
897,114.5934218,21.55930164,19.782,0.033,18.136,0.013,17.536,0.006,17.334,0.014,17.23,0.014
1628,114.5934756,21.61531813,18.59,0.017,17.324,0.011,16.861,0.011,16.722,0.025,16.671,0.013
1035,114.5935331,21.56867135,99.999,9.999,21.054,0.043,19.803,0.031,19.267,0.025,18.951,0.051
1697,114.5935443,21.62249386,99.999,9.999,20.413,0.028,19.203,0.018,18.802,0.02,18.531,0.035
1061,114.5935696,21.57097145,99.999,9.999,99.999,9.999,22.356,0.161,20.74,0.049,19.934,0.089
2688,114.5935894,21.74159867,20.933,0.081,18.79,0.011,17.915,0.009,17.622,0.015,17.443,0.021
705,114.593615,21.54140835,17.193,0.007,16.013,0.012,15.645,0.007,15.534,0.014,15.491,0.01
1383,114.593616,21.59344643,16.496,0.009,15.403,0.01,15.188,0.014,15.136,0.016,15.159,0.007
1270,114.5937039,21.5850115,20.141,0.037,18.434,0.012,17.799,0.012,17.564,0.018,17.411,0.018
2638,114.5937789,21.73477493,18.653,0.018,17.433,0.005,16.983,0.007,16.811,0.013,16.739,0.021
1114,114.5937896,21.5742864,15.978,0.006,14.82,0.017,14.589,0.005,14.54,0.015,14.548,0.008
792,114.5937937,21.55115614,99.999,9.999,99.999,9.999,22.502,0.16,21.117,0.075,20.526,0.152
207,114.5937946,21.49331386,99.999,9.999,20.911,0.037,19.492,0.022,18.755,0.016,18.335,0.034
655,114.5938523,21.53586162,16.305,0.006,15.144,0.013,14.875,0.007,14.799,0.016,14.779,0.007
1044,114.5938576,21.56941872,22.103,0.196,19.743,0.019,18.726,0.017,18.295,0.018,17.955,0.021
694,114.5939027,21.54069042,22.701,0.392,21.434,0.067,20.072,0.032,19.415,0.025,19.046,0.064
2812,114.593907,21.76015546,21.036,0.082,20.88,0.034,20.792,0.037,20.416,0.034,20.394,0.153
2487,114.594084,21.7148924,99.999,9.999,20.666,0.027,19.408,0.019,18.92,0.016,18.632,0.035
2618,114.5941119,21.73191422,99.999,9.999,22.529,0.111,21.441,0.093,21.161,0.112,21.084,0.26
2019,114.5942492,21.65666953,20.856,0.065,18.995,0.012,18.227,0.012,17.959,0.009,17.796,0.024
401,114.5943459,21.51263267,22.551,0.244,20.35,0.023,18.999,0.018,18.402,0.015,18.06,0.026
2039,114.5943811,21.65936815,99.999,9.999,23.136,0.221,21.545,0.069,20.572,0.044,19.948,0.103
26,114.5945562,21.47374379,99.999,9.999,22.464,0.127,20.99,0.045,19.831,0.031,19.208,0.061
919,114.5947135,21.5615558,16.456,0.006,15.315,0.011,15.051,0.004,14.99,0.017,14.987,0.008
1554,114.5948289,21.61043939,99.999,9.999,23.499,0.33,21.669,0.09,20.522,0.047,20.094,0.122
213,114.594843,21.49462128,21.77,0.132,19.393,0.017,18.391,0.023,18.019,0.011,17.766,0.022
1610,114.5949933,21.61537402,15.364,0.007,14.201,0.006,99.999,9.999,99.999,9.999,13.687,0.007
796,114.5950565,21.55281873,99.999,9.999,22.642,0.144,21.36,0.058,20.404,0.055,19.922,0.077
1076,114.5950956,21.57317804,17.22,0.01,16.103,0.015,15.814,0.005,15.733,0.014,15.718,0.011
1012,114.5952555,21.56867057,16.018,0.005,14.124,0.008,99.999,9.999,99.999,9.999,13.017,0.008
1691,114.5955496,21.62339019,21.913,0.145,19.873,0.019,18.823,0.017,18.471,0.019,18.31,0.034
2401,114.595563,21.70500441,22.563,0.271,20.745,0.027,19.504,0.016,19.018,0.019,18.774,0.037
2909,114.5957417,21.77388793,19.394,0.031,18.193,0.007,17.762,0.01,17.605,0.014,17.555,0.022
1107,114.5958492,21.57582073,21.014,0.088,19.068,0.013,18.264,0.01,17.976,0.014,17.828,0.021
1331,114.5960097,21.59200859,99.999,9.999,23.036,0.151,21.78,0.104,20.75,0.045,20.044,0.09
2221,114.5960322,21.68254624,99.999,9.999,23.806,0.382,22.407,0.183,21.32,0.07,20.827,0.221
1064,114.5961397,21.57369773,99.999,9.999,22.458,0.14,21.342,0.07,19.902,0.03,19.137,0.045
2309,114.5961504,21.6942086,99.999,9.999,23.279,0.209,21.95,0.12,20.825,0.052,20.364,0.127
2937,114.5962463,21.77825356,99.999,9.999,99.999,9.999,22.525,0.201,21.88,0.111,99.999,9.999
719,114.5963084,21.54615993,99.999,9.999,20.688,0.03,19.475,0.023,18.972,0.017,18.742,0.044
1297,114.5963916,21.58939396,21.709,0.129,19.628,0.017,18.694,0.012,18.35,0.016,18.157,0.026
2737,114.5964811,21.75113741,99.999,9.999,21.321,0.052,19.859,0.024,18.51,0.015,17.725,0.02
2900,114.5965451,21.77374163,99.999,9.999,21.841,0.067,20.77,0.043,20.342,0.036,20.088,0.116
1495,114.5965502,21.60655422,20.132,0.113,18.091,0.047,17.76,0.024,17.374,0.067,17.159,0.025
1389,114.5965709,21.59695817,99.999,9.999,23.182,0.297,21.752,0.117,21.485,0.08,21.204,0.305
1160,114.5965845,21.5805367,99.999,9.999,22.5,0.143,20.78,0.045,19.802,0.023,19.215,0.052
1492,114.5966287,21.60631921,16.969,0.009,15.888,0.01,15.547,0.005,15.484,0.028,15.485,0.009
2328,114.5967192,21.69785922,99.999,9.999,22.047,0.083,20.759,0.04,20.012,0.032,19.602,0.076
646,114.5967397,21.53772089,16.234,0.006,15.104,0.013,14.876,0.007,14.835,0.014,14.852,0.009
1005,114.5967888,21.56976908,22.211,0.22,19.792,0.017,18.795,0.015,18.423,0.019,18.178,0.03
1625,114.5968326,21.61821233,15.599,0.008,14.432,0.007,99.999,9.999,99.999,9.999,14.054,0.008
2442,114.5968937,21.71137949,18.528,0.015,16.386,0.011,15.471,0.006,15.099,0.009,14.876,0.016
2115,114.5969246,21.67113367,99.999,9.999,22.713,0.136,21.287,0.062,20.131,0.026,19.479,0.065
2857,114.5969579,21.76910507,17.331,0.026,14.096,0.005,99.999,9.999,99.999,9.999,11.921,0.025
2673,114.5969704,21.74203053,99.999,9.999,22.229,0.107,21.255,0.091,21.343,0.14,20.909,0.23
740,114.5969981,21.54922004,16.482,0.006,14.787,0.008,99.999,9.999,99.999,9.999,13.792,0.009
1727,114.5970076,21.62868065,99.999,9.999,22.805,0.175,21.233,0.066,20.162,0.039,19.718,0.09
829,114.5970273,21.55823482,99.999,9.999,21.876,0.064,20.557,0.035,19.836,0.024,19.368,0.059
854,114.5971046,21.56065579,19.084,0.02,17.731,0.01,17.216,0.007,17.045,0.014,16.973,0.012
2956,114.5971378,21.78181832,21.69,0.148,20.435,0.024,20.03,0.024,19.908,0.028,19.91,0.081
1154,114.597314,21.58097108,99.999,9.999,22.399,0.121,21.924,0.117,21.54,0.1,99.999,9.999
905,114.5973225,21.56347642,99.999,9.999,20.449,0.025,19.313,0.022,18.872,0.02,18.692,0.032
1095,114.597356,21.57667868,20.386,0.048,18.611,0.011,17.923,0.01,17.669,0.016,17.534,0.02
99,114.5974069,21.48409336,99.999,9.999,22.633,0.139,21.79,0.106,21.439,0.09,21.213,0.273
844,114.5974642,21.56017731,18.182,0.013,16.952,0.011,16.527,0.005,16.345,0.029,16.339,0.012
522,114.5974647,21.52771716,19.151,0.021,17.552,0.012,16.914,0.014,16.706,0.016,16.602,0.01
1947,114.5975144,21.65234422,99.999,9.999,21.142,0.041,19.912,0.023,19.307,0.02,18.949,0.048
1128,114.5975282,21.57907265,19.664,0.03,18.08,0.011,17.492,0.008,17.284,0.015,17.178,0.017
1362,114.5975884,21.59544255,15.905,0.007,14.806,0.008,14.569,0.012,14.503,0.017,14.52,0.016
2864,114.5977011,21.77046891,99.999,9.999,21.999,0.106,20.585,0.109,19.732,0.084,19.324,0.142
2200,114.5977111,21.68239303,21.324,0.115,20.226,0.019,19.872,0.023,19.71,0.02,19.723,0.075
1721,114.5977783,21.62891501,18.713,0.018,17.224,0.008,16.669,0.009,16.46,0.013,16.389,0.013
2499,114.5978129,21.71961672,18.729,0.018,16.742,0.007,15.937,0.004,15.653,0.007,15.489,0.018
1133,114.5978404,21.57957841,19.416,0.028,17.76,0.01,17.112,0.007,16.885,0.014,16.763,0.014
1155,114.5978712,21.58162644,22.123,0.249,20.257,0.026,19.616,0.019,19.406,0.02,19.237,0.057
2294,114.5979156,21.69291807,17.754,0.009,16.551,0.006,16.164,0.008,16.048,0.005,15.995,0.018
2963,114.597921,21.78296644,99.999,9.999,23.237,0.22,21.597,0.077,20.397,0.038,19.583,0.069
1057,114.5980176,21.57469132,21.243,0.096,20.28,0.022,19.864,0.018,19.65,0.025,19.563,0.073
483,114.5980253,21.52407296,99.999,9.999,23.107,0.189,21.665,0.093,21.117,0.065,20.488,0.133
2182,114.5980452,21.68074658,20.566,0.058,19.305,0.013,18.756,0.014,18.56,0.011,18.459,0.033
1812,114.5980795,21.63680988,99.999,9.999,22.67,0.153,21.267,0.066,20.43,0.043,19.827,0.075
450,114.5981566,21.52133083,99.999,9.999,23.128,0.237,21.553,0.08,20.495,0.05,19.984,0.094
793,114.5981785,21.55541111,17.212,0.009,16.09,0.009,15.796,0.006,15.717,0.033,15.685,0.012
1402,114.5982528,21.59932789,17.607,0.011,16.385,0.008,15.965,0.011,15.818,0.018,15.78,0.008
2649,114.5984224,21.74082338,20.029,0.045,18.315,0.009,17.682,0.009,17.47,0.014,17.366,0.02
2296,114.5985137,21.69377404,99.999,9.999,21.486,0.052,20.202,0.026,19.637,0.023,19.178,0.04
985,114.5985467,21.56999997,17.005,0.008,15.847,0.012,15.51,0.006,15.413,0.017,15.384,0.008
1426,114.5985958,21.60145149,99.999,9.999,22.922,0.167,21.951,0.095,20.815,0.057,20.356,0.149
852,114.5985971,21.56202986,17.377,0.01,16.167,0.011,15.78,0.005,15.659,0.015,15.627,0.01
