DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
29771,250.4104592,36.46881378,18.73,0.058,17.778,0.082,17.41,0.08,17.159,0.109,17.464,0.08
14588,250.4104651,36.40644318,22.392,0.368,20.906,0.037,20.433,0.048,20.284,0.054,20.055,0.173
22845,250.4104688,36.44182714,16.614,0.024,15.032,0.015,14.365,0.033,99.999,9.999,13.983,0.022
22694,250.4104759,36.44120972,17.094,0.029,15.728,0.028,15.155,0.035,14.728,0.083,14.847,0.017
21362,250.4104782,36.43605072,19.465,0.061,18.471,0.061,18.217,0.078,18.033,0.104,18.285,0.092
20818,250.4104888,36.43377048,19.433,0.047,17.33,0.027,16.48,0.041,16.222,0.037,16.162,0.018
19679,250.410493,36.42905787,20.03,0.074,19.317,0.043,19.095,0.053,18.745,0.051,18.937,0.07
28130,250.4104964,36.46247149,19.133,0.089,18.196,0.095,18.027,0.109,17.472,0.225,17.888,0.09
21648,250.4104989,36.43713654,19.965,0.065,18.938,0.033,18.724,0.052,18.626,0.051,18.617,0.081
16338,250.4105005,36.41478778,21.654,0.223,20.426,0.026,20.031,0.034,19.935,0.051,19.884,0.154
11601,250.4105089,36.38996417,99.999,9.999,21.258,0.045,20.557,0.068,20.227,0.051,20.069,0.177
27866,250.4105101,36.46134557,18.782,0.101,17.649,0.121,17.467,0.151,14.489,0.254,17.607,0.148
29684,250.4105119,36.46844577,19.989,0.151,19.026,0.138,18.681,0.114,18.47,0.152,18.568,0.167
5984,250.410513,36.34183275,99.999,9.999,22.31,0.078,21.532,0.069,21.133,0.065,99.999,9.999
26233,250.4105229,36.45511123,17.14,0.026,15.723,0.032,15.246,0.086,14.643,0.09,14.953,0.021
8024,250.4105257,36.36322295,21.741,0.205,20.928,0.032,20.473,0.034,20.26,0.035,20.405,0.194
21752,250.4105436,36.43748423,20.353,0.116,19.508,0.087,19.402,0.109,19.143,0.097,19.372,0.18
25256,250.4105445,36.45114554,18.031,0.048,16.955,0.075,16.588,0.08,16.293,0.092,16.367,0.071
19983,250.410545,36.43028226,21.161,0.232,20.067,0.059,19.944,0.068,19.754,0.101,19.488,0.129
17860,250.4105502,36.42153354,21.272,0.175,20.354,0.072,20.041,0.081,19.708,0.063,19.715,0.165
10649,250.4105762,36.38377232,99.999,9.999,22.079,0.082,21.343,0.074,21.094,0.07,20.982,0.362
24553,250.4105854,36.44834104,18.72,0.065,17.549,0.087,17.173,0.094,16.879,0.103,17.048,0.072
12629,250.4105958,36.39589124,22.577,0.397,20.95,0.083,20.557,0.101,20.253,0.093,20.202,0.187
6998,250.4105978,36.35328738,20.354,0.064,19.474,0.016,19.173,0.02,19.094,0.025,18.981,0.072
25412,250.4105982,36.45174434,18.427,0.072,17.353,0.094,17.076,0.102,16.965,0.108,17.168,0.093
14013,250.4106011,36.40327677,18.188,0.023,16.876,0.01,16.369,0.038,16.128,0.028,16.076,0.016
12121,250.4106143,36.39302389,99.999,9.999,22.327,0.116,21.538,0.084,21.478,0.085,99.999,9.999
18878,250.4106147,36.42549357,19.224,0.046,18.171,0.059,17.799,0.077,17.601,0.098,17.738,0.046
15440,250.4106205,36.41067362,99.999,9.999,21.281,0.052,20.805,0.064,20.596,0.058,20.505,0.263
28410,250.4106237,36.46343903,18.216,0.092,17.025,0.066,16.741,0.085,99.999,9.999,16.468,0.058
29418,250.4106376,36.46729968,18.813,0.041,18.029,0.05,17.66,0.062,17.47,0.059,17.618,0.059
18423,250.4106395,36.42366207,20.479,0.106,19.406,0.081,19.048,0.107,18.85,0.112,19.021,0.112
19671,250.4106439,36.42886535,19.885,0.069,18.622,0.045,18.438,0.055,18.386,0.077,18.249,0.058
21270,250.4106484,36.43547962,19.433,0.071,18.461,0.072,18.333,0.095,18.013,0.107,18.129,0.094
14934,250.4106561,36.40807522,21.26,0.161,19.971,0.037,19.449,0.052,19.4,0.051,19.241,0.073
15977,250.4106621,36.41307389,99.999,9.999,21.641,0.071,20.849,0.072,20.724,0.084,20.51,0.265
17984,250.4106689,36.42192098,21.627,0.224,20.41,0.041,20.018,0.036,19.624,0.035,19.79,0.141
16283,250.4106706,36.41437491,99.999,9.999,21.125,0.041,20.633,0.047,20.413,0.062,20.736,0.334
9599,250.4106711,36.37606259,22.06,0.27,20.937,0.078,20.373,0.096,20.138,0.117,19.817,0.145
17594,250.41068,36.42026462,21.997,0.242,20.905,0.046,20.527,0.066,20.228,0.076,20.021,0.163
18696,250.4106833,36.4246839,19.158,0.051,18.292,0.023,17.971,0.05,17.843,0.043,17.919,0.039
390,250.4106886,36.15704749,99.999,9.999,22.804,0.161,21.526,0.074,20.11,0.034,19.457,0.092
12507,250.4106902,36.39516437,20.96,0.112,20.004,0.055,19.601,0.075,19.469,0.084,19.586,0.134
21188,250.4107071,36.43510173,18.078,0.034,16.872,0.038,16.353,0.054,16.211,0.059,16.222,0.041
26351,250.4107178,36.45532905,18.507,0.068,17.627,0.075,17.139,0.113,17.438,0.197,17.041,0.075
17270,250.4107185,36.41866015,21.273,0.149,20.277,0.033,19.958,0.055,19.814,0.068,19.549,0.124
30522,250.4107297,36.47153542,18.745,0.06,17.701,0.094,17.489,0.098,17.283,0.117,17.477,0.083
6083,250.4107486,36.34281957,99.999,9.999,21.279,0.04,20.726,0.036,20.597,0.049,20.703,0.292
12363,250.410749,36.39435093,19.377,0.034,18.343,0.022,18.068,0.037,17.953,0.029,17.95,0.032
13132,250.4107517,36.39847277,99.999,9.999,21.917,0.118,21.235,0.098,20.961,0.12,99.999,9.999
5081,250.4107533,36.32942664,99.999,9.999,23.105,0.179,21.55,0.079,20.731,0.067,20.472,0.257
20972,250.4107537,36.43419831,21.132,0.156,19.869,0.058,19.525,0.077,19.343,0.063,19.481,0.113
4389,250.4107568,36.31857172,19.975,0.047,19.064,0.013,18.805,0.021,18.72,0.017,18.743,0.053
25172,250.4107592,36.4506567,18.133,0.053,16.846,0.077,16.4,0.074,16.162,0.086,16.192,0.063
27793,250.4107594,36.46079876,18.705,0.089,17.772,0.09,17.654,0.099,99.999,9.999,17.41,0.068
15222,250.4107612,36.40945688,21.246,0.11,20.126,0.029,19.808,0.033,19.659,0.032,19.545,0.089
30879,250.4107624,36.47294624,18.296,0.061,99.999,9.999,16.839,0.1,16.924,0.224,99.999,9.999
13919,250.4107786,36.40264715,20.524,0.075,19.587,0.018,19.289,0.036,19.202,0.036,18.99,0.061
27028,250.41079,36.45789739,18.789,0.081,17.597,0.093,17.386,0.112,15.948,0.321,17.375,0.094
24435,250.4107906,36.44766607,19.224,0.062,18.235,0.065,17.922,0.073,17.681,0.09,17.872,0.065
30231,250.4107987,36.47026416,18.075,0.049,17.075,0.069,16.704,0.085,16.54,0.098,16.703,0.07
22396,250.4107991,36.43976763,18.929,0.055,17.921,0.038,17.571,0.044,17.389,0.047,17.318,0.041
28649,250.4107999,36.46411727,17.405,0.085,16.196,0.11,15.943,0.12,15.167,0.181,15.801,0.138
18602,250.4108012,36.42421241,18,0.024,16.933,0.014,16.596,0.042,16.507,0.023,16.503,0.017
19500,250.4108068,36.42804624,18.311,0.042,16.689,0.121,15.441,0.141,99.999,9.999,15.568,0.168
23063,250.4108079,36.44237157,19.867,0.128,18.829,0.067,18.364,0.089,16.4,0.143,18.374,0.092
16927,250.4108131,36.41709485,99.999,9.999,21.224,0.085,20.596,0.091,20.362,0.106,20.183,0.209
23918,250.4108265,36.44567458,18.57,0.044,17.414,0.041,17.022,0.06,16.716,0.075,16.64,0.058
15704,250.4108275,36.41157096,21.309,0.21,20.278,0.035,19.738,0.072,19.812,0.043,19.684,0.14
18811,250.410828,36.42505349,20.526,0.118,19.53,0.043,19.07,0.08,19.071,0.101,19.216,0.122
16127,250.4108527,36.41355614,99.999,9.999,21.075,0.06,20.968,0.08,20.402,0.053,20.301,0.188
16576,250.410855,36.41544585,21.593,0.236,20.671,0.032,20.339,0.046,20.112,0.057,20.115,0.152
26705,250.4108629,36.4565054,18.067,0.09,16.944,0.052,16.62,0.072,16.238,0.067,16.302,0.058
12630,250.4108633,36.39561828,21.355,0.14,20.095,0.054,19.508,0.079,19.379,0.082,19.526,0.128
19956,250.4108656,36.42984355,17.881,0.024,17.953,0.02,18.452,0.071,18.584,0.048,19.017,0.065
7580,250.4108692,36.35866765,99.999,9.999,23.024,0.208,21.924,0.099,21.598,0.1,20.981,0.368
26496,250.4108748,36.45571075,18.727,0.067,17.616,0.046,17.349,0.058,16.935,0.075,17.101,0.066
25714,250.4108779,36.45266506,18.771,0.067,17.765,0.061,17.822,0.098,16.627,0.281,17.686,0.098
19920,250.4108779,36.42966831,19.967,0.157,18.711,0.04,18.522,0.075,18.619,0.054,18.602,0.053
21397,250.4108824,36.43576992,20.307,0.131,19.253,0.117,18.722,0.132,18.716,0.172,18.924,0.169
29371,250.4109151,36.46679659,18.328,0.06,17.481,0.072,16.644,0.175,16.087,0.221,17.321,0.086
10860,250.4109166,36.38476909,22.339,0.356,21.025,0.034,20.495,0.037,20.397,0.046,20.48,0.254
17923,250.4109171,36.42140824,20.747,0.089,19.619,0.026,19.32,0.047,19.269,0.044,19.206,0.086
16275,250.4109186,36.4140918,22.075,0.334,21.207,0.053,20.727,0.046,20.624,0.068,20.493,0.249
14799,250.4109225,36.40708859,20.947,0.118,19.866,0.035,19.519,0.042,19.363,0.05,19.262,0.076
23849,250.4109319,36.445287,18.34,0.036,17.104,0.029,16.633,0.049,16.498,0.057,16.481,0.04
18027,250.4109323,36.42181626,21.1,0.132,20.071,0.032,19.627,0.032,19.691,0.038,19.635,0.124
16745,250.4109475,36.41605241,19.207,0.047,18.244,0.011,17.945,0.033,17.858,0.027,17.772,0.024
24104,250.4109501,36.44620591,18.866,0.084,17.575,0.094,17.214,0.132,17.125,0.15,17.518,0.134
28809,250.4109511,36.4645524,18.808,0.09,17.87,0.084,17.693,0.102,17.512,0.132,17.498,0.118
20587,250.4109687,36.43236454,19.004,0.068,17.774,0.091,17.34,0.112,17.407,0.117,17.711,0.111
30521,250.4109738,36.47127622,19.25,0.064,18.364,0.07,17.998,0.065,17.823,0.097,18.076,0.087
14247,250.4109745,36.40418071,20.692,0.115,19.621,0.035,19.258,0.053,19.16,0.061,19.203,0.105
22008,250.4109803,36.43799037,19.32,0.052,18.328,0.049,18.194,0.07,17.989,0.09,18.061,0.06
27487,250.4109858,36.45943436,16.682,0.036,15.093,0.043,14.432,0.041,99.999,9.999,14.066,0.021
13342,250.4109872,36.39934697,99.999,9.999,21.515,0.068,20.89,0.076,20.617,0.07,20.855,0.301
23385,250.4110001,36.4433797,19.175,0.06,18.201,0.078,17.919,0.077,17.479,0.123,17.929,0.091
11480,250.4110018,36.38866286,99.999,9.999,23.002,0.189,21.904,0.093,21.677,0.17,99.999,9.999
22163,250.411003,36.43859209,19.325,0.058,18.303,0.047,18.011,0.067,17.884,0.076,17.93,0.054
29629,250.4110085,36.46773063,17.805,0.038,16.568,0.053,16.108,0.064,15.958,0.064,15.999,0.044
6327,250.4110198,36.34557849,21.144,0.149,19.967,0.023,19.678,0.029,19.592,0.03,19.64,0.086
20311,250.411021,36.43105278,16.762,0.031,16.351,0.025,16.549,0.063,16.686,0.065,16.99,0.062
28485,250.4110248,36.46324121,16.693,0.026,15.167,0.03,14.475,0.049,99.999,9.999,14.147,0.024
23598,250.4110347,36.44419201,18.266,0.062,17.104,0.077,16.811,0.109,16.717,0.12,16.971,0.095
14329,250.4110385,36.40457576,19.874,0.059,19.001,0.032,18.719,0.051,18.629,0.045,18.695,0.072
21690,250.4110412,36.43675605,19.233,0.05,18.351,0.019,18.171,0.043,18.004,0.03,18.014,0.039
666,250.4110429,36.18564636,22.222,0.277,21.283,0.041,20.89,0.05,20.722,0.051,20.609,0.161
21594,250.4110469,36.43636407,21.6,0.336,20.06,0.074,19.567,0.073,19.518,0.081,19.486,0.15
6277,250.4110531,36.34500346,19.363,0.038,18.395,0.01,18.141,0.022,18.038,0.018,18.074,0.036
24306,250.41106,36.44684143,18.917,0.054,17.916,0.057,17.711,0.075,17.576,0.075,17.753,0.052
28633,250.4110628,36.46376466,16.33,0.033,14.7,0.047,14.082,0.092,99.999,9.999,13.711,0.035
20169,250.4110712,36.43048375,19.167,0.051,18.261,0.023,18.016,0.036,17.842,0.049,17.893,0.035
11683,250.4110743,36.38999058,99.999,9.999,22.676,0.141,21.598,0.111,21.367,0.102,99.999,9.999
18509,250.4110765,36.42354447,20.544,0.099,19.415,0.064,18.868,0.112,18.834,0.119,19.003,0.107
22886,250.4110862,36.44134663,18.72,0.087,17.546,0.099,17.158,0.1,16.4,0.377,17.055,0.073
18779,250.4110865,36.4246629,20.376,0.11,19.17,0.028,18.605,0.082,18.66,0.057,18.62,0.063
18339,250.411095,36.42287846,99.999,9.999,21.941,0.154,21.098,0.096,21.004,0.111,99.999,9.999
17172,250.4110952,36.41789148,19.652,0.039,18.702,0.02,18.447,0.032,18.332,0.036,18.341,0.047
30125,250.4110979,36.46953949,18.535,0.064,17.399,0.08,16.901,0.075,16.576,0.111,16.675,0.064
30031,250.4111083,36.46918346,18.963,0.097,18.121,0.099,17.868,0.089,17.613,0.123,17.865,0.119
18195,250.4111111,36.42230322,21.257,0.155,19.992,0.028,19.654,0.033,19.569,0.037,19.657,0.132
12283,250.4111225,36.39347905,21.51,0.184,20.037,0.058,19.528,0.075,19.363,0.073,19.292,0.088
17662,250.4111392,36.42011097,20.525,0.071,19.611,0.021,19.23,0.045,19.193,0.047,19.183,0.065
30424,250.4111421,36.47067014,19.119,0.061,18.192,0.051,18.052,0.063,17.892,0.09,17.884,0.077
15499,250.4111465,36.41035293,21.11,0.134,20.073,0.023,19.756,0.03,19.644,0.041,19.356,0.096
10167,250.41115,36.37993379,99.999,9.999,21.827,0.096,20.935,0.065,20.727,0.091,20.992,0.332
8406,250.4111503,36.36603046,22.061,0.302,21.122,0.042,20.759,0.049,20.385,0.042,20.253,0.186
11988,250.411162,36.39168483,21.854,0.261,21.089,0.046,20.58,0.059,20.303,0.061,20.224,0.195
22412,250.4111695,36.43945558,18.9,0.067,17.854,0.05,17.534,0.059,17.374,0.083,17.442,0.072
26062,250.4111747,36.45371966,18.077,0.055,16.88,0.066,16.395,0.111,99.999,9.999,16.119,0.067
20106,250.4111754,36.43013761,19.097,0.049,18.045,0.021,17.803,0.036,17.699,0.045,17.713,0.029
26969,250.4111828,36.45721781,18.411,0.138,17.035,0.159,16.763,0.12,15.673,0.182,16.545,0.126
26833,250.4111838,36.45670467,16.975,0.072,15.841,0.101,15.399,0.084,15.24,0.187,15.276,0.068
10270,250.4111841,36.38060271,20.317,0.06,19.252,0.017,18.94,0.035,18.841,0.029,18.771,0.046
13294,250.4111843,36.3988881,99.999,9.999,20.986,0.047,20.483,0.061,20.363,0.068,20.047,0.162
17538,250.4111989,36.41944116,21.306,0.148,20.32,0.032,19.874,0.05,19.684,0.052,19.704,0.126
27740,250.4112001,36.46015558,16.933,0.027,15.524,0.031,14.99,0.043,14.795,0.063,14.661,0.032
26695,250.4112193,36.45610598,17.174,0.031,15.956,0.025,15.898,0.049,15.832,0.073,16.076,0.04
9130,250.4112204,36.37178447,21.695,0.183,20.564,0.03,20.089,0.032,19.94,0.042,19.997,0.12
29348,250.4112225,36.46637971,16.235,0.015,14.507,0.021,99.999,9.999,99.999,9.999,13.355,0.024
29793,250.4112348,36.46811262,18.516,0.068,17.625,0.078,17.442,0.113,17.102,0.134,17.339,0.092
28242,250.411246,36.46213415,18.13,0.058,17.033,0.064,16.647,0.081,16.276,0.083,16.223,0.049
16120,250.4112514,36.41312074,99.999,9.999,21.422,0.052,20.675,0.052,20.445,0.062,20.148,0.178
23994,250.4112523,36.44552143,19.517,0.087,18.406,0.04,17.965,0.05,17.978,0.087,17.864,0.068
25458,250.4112549,36.45127527,18.221,0.043,17.282,0.064,17.2,0.096,16.754,0.082,17.003,0.073
16237,250.4112611,36.41354583,20.293,0.068,19.442,0.021,19.144,0.031,19.039,0.029,18.999,0.06
25405,250.4112642,36.45102991,18.146,0.036,16.919,0.044,16.465,0.057,16.291,0.059,16.202,0.034
24590,250.4112648,36.44782396,20.185,0.138,19.014,0.099,18.791,0.092,18.427,0.12,18.612,0.096
19788,250.4112657,36.42876027,20.68,0.142,19.345,0.08,18.878,0.096,18.323,0.154,18.702,0.128
15359,250.4112661,36.40959079,99.999,9.999,21.93,0.121,21.297,0.082,21.32,0.138,99.999,9.999
13174,250.4112686,36.39812428,21.495,0.142,20.377,0.044,19.921,0.071,19.786,0.064,19.781,0.122
16874,250.4112757,36.41630145,19.964,0.073,18.963,0.02,18.654,0.045,18.595,0.034,18.557,0.047
14723,250.4112787,36.40641515,20.351,0.085,19.201,0.021,18.97,0.036,18.859,0.029,18.8,0.045
28953,250.4112795,36.46476697,18.404,0.051,17.438,0.055,17.103,0.075,16.873,0.108,16.929,0.062
17857,250.4112833,36.4207672,20.985,0.118,20.016,0.026,19.68,0.038,19.592,0.048,19.663,0.123
25757,250.4112876,36.45241879,16.59,0.027,15.018,0.029,14.358,0.029,99.999,9.999,13.957,0.026
22564,250.4112942,36.43990634,18.317,0.032,17.363,0.027,17.032,0.054,16.856,0.063,16.955,0.04
25992,250.4112951,36.45329188,19.713,0.16,18.662,0.133,18.246,0.122,99.999,9.999,18,0.127
9907,250.4112992,36.37773537,15.861,0.015,13.741,0.02,99.999,9.999,99.999,9.999,12.28,0.025
26335,250.4113025,36.45466133,18.221,0.075,16.856,0.076,16.247,0.116,16.057,0.152,16.364,0.062
15254,250.4113032,36.40904933,20.235,0.062,19.359,0.016,19.107,0.03,19.022,0.029,18.959,0.086
21928,250.4113038,36.43733831,17.119,0.019,15.781,0.019,15.329,0.027,14.986,0.03,14.959,0.013
1836,250.4113087,36.25218605,99.999,9.999,21.291,0.035,20.803,0.043,20.534,0.054,20.335,0.166
45,250.4113258,36.11326477,99.999,9.999,20.826,0.024,19.885,0.021,19.535,0.027,19.249,0.069
30572,250.4113296,36.47110636,18.164,0.023,17.179,0.023,16.859,0.034,16.76,0.048,16.655,0.034
24821,250.4113403,36.44860586,18.55,0.079,17.452,0.104,99.999,9.999,16.162,0.323,17.285,0.109
14804,250.4113418,36.40668377,21.872,0.343,21.144,0.102,20.429,0.094,20.033,0.056,20.404,0.252
12472,250.4113564,36.39430307,19.705,0.045,18.767,0.019,18.56,0.029,18.433,0.026,18.389,0.042
25685,250.4113565,36.45204482,18.214,0.089,17,0.128,16.454,0.114,15.842,0.34,16.61,0.119
27335,250.411365,36.45850508,16.441,0.038,16.05,0.043,16.429,0.075,99.999,9.999,16.858,0.075
23144,250.411367,36.44209119,19.773,0.083,18.793,0.064,18.607,0.064,17.972,0.152,18.561,0.104
11334,250.4113693,36.38741848,19.967,0.056,18.946,0.015,18.704,0.031,18.617,0.02,18.564,0.036
30731,250.4113711,36.4716454,18.543,0.054,17.313,0.128,16.895,0.078,16.741,0.076,16.592,0.078
5684,250.4113722,36.33743832,19.254,0.03,18.291,0.011,18.018,0.03,17.909,0.019,17.925,0.029
16694,250.4113933,36.41538201,20.755,0.101,19.911,0.026,19.557,0.039,19.486,0.039,19.419,0.083
27961,250.4113992,36.46079204,16.428,0.022,14.889,0.022,14.283,0.027,99.999,9.999,13.888,0.017
22087,250.411409,36.43786146,18.67,0.04,17.426,0.046,16.96,0.046,16.747,0.061,16.697,0.036
24970,250.4114186,36.44914461,16.172,0.02,14.397,0.013,99.999,9.999,99.999,9.999,13.203,0.024
28875,250.4114217,36.46435632,18.899,0.106,17.602,0.111,17.261,0.141,17.028,0.355,17.548,0.134
21078,250.4114488,36.43385409,19.312,0.043,18.551,0.023,18.439,0.046,18.227,0.048,18.318,0.043
23804,250.4114642,36.44456844,20.825,0.216,19.555,0.1,19.604,0.136,19.339,0.171,19.273,0.189
15687,250.411467,36.41084194,20.764,0.122,19.738,0.019,19.483,0.041,19.359,0.04,19.452,0.1
10141,250.4114713,36.37939845,99.999,9.999,20.866,0.051,20.266,0.052,19.998,0.069,20.543,0.303
21508,250.4114762,36.43557926,19.574,0.062,18.613,0.069,18.4,0.092,18.36,0.081,18.381,0.069
8439,250.4114793,36.36593342,20.541,0.082,19.54,0.014,19.249,0.021,19.143,0.024,19.134,0.056
16013,250.4114798,36.41236453,99.999,9.999,21.639,0.087,20.99,0.098,20.779,0.09,21.004,0.342
2685,250.4114805,36.27888831,99.999,9.999,21.432,0.043,20.802,0.047,20.531,0.04,20.39,0.224
20242,250.4114834,36.43029043,20.31,0.101,19.265,0.078,18.749,0.11,18.725,0.124,18.736,0.08
30404,250.4114858,36.47023819,18.897,0.072,17.941,0.072,17.669,0.101,17.493,0.119,17.556,0.074
26567,250.4114938,36.45531932,17.222,0.053,15.858,0.067,15.404,0.083,15.095,0.095,15.258,0.067
21948,250.4115109,36.43721169,99.999,9.999,99.999,9.999,17.818,0.125,99.999,9.999,18.378,0.161
14466,250.4115158,36.40473675,99.999,9.999,21.144,0.049,20.429,0.052,20.301,0.064,20.274,0.195
6766,250.4115203,36.34991867,99.999,9.999,22.008,0.067,21.386,0.052,21.087,0.08,20.472,0.197
20126,250.4115289,36.42985881,19.297,0.055,18.278,0.034,17.891,0.054,17.88,0.054,17.878,0.037
17368,250.4115554,36.41825658,21.121,0.134,20.179,0.033,19.87,0.052,19.66,0.048,19.745,0.166
13967,250.4115644,36.40205504,99.999,9.999,22.546,0.146,21.508,0.091,21.333,0.102,99.999,9.999
23060,250.4115649,36.44158024,18.728,0.061,17.656,0.067,17.191,0.063,17.107,0.069,17.021,0.069
12669,250.411565,36.39513381,20.019,0.055,19.003,0.017,18.752,0.03,18.651,0.028,18.604,0.038
22742,250.4115664,36.44033401,20.041,0.071,19.021,0.056,18.792,0.092,18.602,0.108,18.705,0.11
25942,250.4115687,36.45281199,19.698,0.169,18.555,0.116,18.132,0.099,99.999,9.999,17.802,0.089
21011,250.4115758,36.43347467,19.708,0.062,18.778,0.054,18.592,0.106,18.528,0.081,18.455,0.052
29863,250.411577,36.468049,18.39,0.052,17.5,0.054,17.022,0.079,17.054,0.13,17.012,0.073
21824,250.4115879,36.43664582,17.927,0.025,16.596,0.016,16.1,0.031,15.89,0.02,15.788,0.021
23466,250.4115952,36.44304789,19.568,0.115,18.988,0.148,18.028,0.149,18.082,0.38,18.523,0.188
25411,250.4116017,36.45071036,18.676,0.053,17.717,0.06,17.497,0.053,17.281,0.083,17.403,0.048
15052,250.4116041,36.40772115,22.08,0.295,21.147,0.053,20.528,0.049,20.333,0.049,20.344,0.233
462,250.4116044,36.16331554,99.999,9.999,21.153,0.048,20.693,0.037,20.506,0.053,20.414,0.179
27452,250.4116059,36.45865983,16.96,0.059,16.017,0.042,15.628,0.054,15.196,0.059,15.393,0.043
27915,250.4116177,36.46038584,19.238,0.115,17.865,0.072,17.349,0.086,99.999,9.999,17.125,0.074
8066,250.4116179,36.36244357,21.207,0.122,20.264,0.026,19.876,0.027,19.69,0.027,19.604,0.105
12006,250.4116179,36.39133643,21.771,0.229,20.563,0.037,20.068,0.051,19.867,0.046,19.501,0.106
7840,250.4116336,36.36041995,19.834,0.038,18.896,0.017,18.617,0.03,18.547,0.026,18.487,0.044
24219,250.4116345,36.44593151,17.306,0.019,15.918,0.021,15.384,0.036,15.162,0.031,15.075,0.016
29059,250.411638,36.46481651,19.283,0.108,18.204,0.098,17.968,0.132,17.733,0.147,17.84,0.123
19726,250.4116383,36.42805886,19.282,0.092,17.513,0.149,16.899,0.263,16.473,0.381,16.309,0.252
19952,250.4116438,36.42902316,20.699,0.1,19.597,0.055,19.174,0.09,19.052,0.099,19.14,0.111
14376,250.411649,36.40418092,20.716,0.094,20.036,0.039,19.777,0.057,19.594,0.051,19.447,0.119
24396,250.4116519,36.44658904,18.647,0.054,17.671,0.058,17.442,0.069,17.273,0.076,17.355,0.058
22473,250.4116674,36.43916951,17.85,0.032,16.677,0.054,16.527,0.07,16.466,0.085,16.714,0.074
17340,250.4116699,36.41802718,20.358,0.083,19.524,0.028,19.184,0.032,19.169,0.037,18.996,0.073
16289,250.4116777,36.41335614,21.386,0.182,20.372,0.03,20.019,0.042,19.88,0.053,19.878,0.143
20503,250.4116853,36.43127333,21.077,0.206,19.613,0.073,19.085,0.123,19.011,0.119,18.938,0.124
