DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
4975,290.4852013,37.80476513,99.999,9.999,22.606,0.112,21.515,0.075,20.721,0.062,20.377,0.166
6747,290.4852892,37.85012251,99.999,9.999,21.496,0.055,20.494,0.034,20.138,0.04,20.167,0.163
6827,290.4852915,37.85250737,99.999,9.999,23.683,0.369,21.993,0.105,21.087,0.084,20.374,0.24
4567,290.4853236,37.7952274,99.999,9.999,23.863,0.372,22.023,0.119,20.647,0.052,19.999,0.134
8993,290.4853456,37.914482,99.999,9.999,22.584,0.125,20.865,0.044,19.742,0.02,19.115,0.081
10295,290.4854816,37.95367128,99.999,9.999,23.316,0.22,21.649,0.073,20.891,0.086,20.423,0.257
5819,290.4855325,37.82537088,22.061,0.218,21.059,0.036,20.534,0.034,20.298,0.045,20.364,0.194
4259,290.4856808,37.78832214,20.93,0.09,19.839,0.019,19.339,0.013,19.184,0.019,19.024,0.067
5659,290.4857684,37.82116123,99.999,9.999,21.755,0.071,21.005,0.047,20.719,0.061,20.369,0.222
2090,290.4859345,37.74236099,19.741,0.041,18.415,0.014,17.942,0.01,17.758,0.015,17.659,0.03
471,290.4860192,37.71385074,17.233,0.011,15.882,0.016,15.343,0.005,15.143,0.016,15.058,0.048
3256,290.486024,37.7664193,20.861,0.077,19.564,0.014,19.02,0.015,18.815,0.017,18.708,0.047
7509,290.4860465,37.87108356,99.999,9.999,21.742,0.059,20.534,0.03,20.074,0.025,19.871,0.12
7339,290.4860922,37.86635182,99.999,9.999,22.734,0.157,21.574,0.061,20.356,0.043,19.672,0.127
9982,290.4861026,37.94416275,21.38,0.155,19.7,0.016,19.058,0.015,18.765,0.015,18.73,0.059
7408,290.4861033,37.86831106,17.039,0.01,15.661,0.004,15.145,0.004,14.99,0.006,14.94,0.01
1664,290.4861867,37.73440745,21.684,0.175,21.671,0.054,21.927,0.107,22.107,0.216,99.999,9.999
2001,290.486211,37.74057347,22.311,0.297,19.863,0.019,18.934,0.012,18.593,0.025,18.356,0.051
3822,290.486249,37.77823144,99.999,9.999,20.551,0.026,19.439,0.018,19.058,0.023,18.787,0.045
5736,290.4862536,37.82284382,99.999,9.999,20.839,0.031,19.425,0.017,18.479,0.015,17.917,0.024
5394,290.486315,37.81439017,99.999,9.999,22.219,0.09,21.323,0.058,20.755,0.063,99.999,9.999
3605,290.4863448,37.77328394,99.999,9.999,22.983,0.165,21.771,0.087,20.516,0.046,19.981,0.145
5771,290.486352,37.82369198,99.999,9.999,23.071,0.187,21.588,0.079,20.838,0.076,20.44,0.268
8571,290.486505,37.90142716,99.999,9.999,21.841,0.072,21.16,0.064,21.01,0.069,20.699,0.38
1465,290.4865512,37.73076339,99.999,9.999,22.933,0.18,21.32,0.057,20.359,0.053,19.688,0.123
9096,290.4865641,37.9170778,21.103,0.11,19.7,0.014,19.092,0.014,18.9,0.019,18.786,0.055
2041,290.4866237,37.74130653,99.999,9.999,22.106,0.069,20.764,0.024,20.23,0.042,19.99,0.168
5505,290.4866351,37.8168845,99.999,9.999,23.348,0.221,21.722,0.076,20.94,0.068,20.95,0.305
681,290.4867033,37.71698563,20.836,0.093,18.2,0.021,16.843,0.009,16.283,0.013,15.984,0.04
9025,290.4867216,37.91477742,99.999,9.999,20.883,0.029,19.393,0.018,18.801,0.015,18.366,0.043
8390,290.4867246,37.89619155,22.34,0.317,19.958,0.022,18.664,0.029,18.103,0.036,17.813,0.034
6268,290.4867873,37.83693973,22.503,0.358,21.641,0.051,20.957,0.049,20.743,0.071,20.077,0.169
9504,290.4868073,37.92961703,22.267,0.386,21.535,0.053,20.582,0.031,20.261,0.035,20.096,0.184
4042,290.4868483,37.78295354,99.999,9.999,23.299,0.24,21.488,0.071,20.711,0.076,19.978,0.156
2353,290.4868694,37.74754236,22.421,0.372,20.063,0.022,19.172,0.012,18.88,0.017,18.722,0.06
3130,290.4872823,37.76343023,18.69,0.02,17.462,0.009,17.055,0.009,16.93,0.01,16.88,0.024
5770,290.4873871,37.82327308,20.914,0.075,18.38,0.007,17.165,0.008,16.706,0.008,16.426,0.012
2682,290.4874446,37.7542628,99.999,9.999,23.407,0.212,22.304,0.148,20.78,0.061,19.991,0.159
412,290.4875065,37.712194,99.999,9.999,20.864,0.027,19.703,0.019,19.395,0.023,19.098,0.075
4262,290.4875489,37.78760503,99.999,9.999,22.173,0.082,20.619,0.038,19.805,0.027,19.332,0.076
6515,290.4875602,37.8430469,99.999,9.999,22.944,0.209,21.693,0.089,20.958,0.065,20.228,0.183
1354,290.4875741,37.7284752,99.999,9.999,22.988,0.171,21.661,0.08,20.325,0.046,19.576,0.107
8410,290.4875863,37.89642548,99.999,9.999,22.338,0.108,20.788,0.058,20.328,0.062,19.945,0.15
8151,290.487675,37.88892155,18.012,0.014,16.592,0.004,16.032,0.011,15.854,0.005,15.771,0.014
3726,290.4878926,37.77533339,21.21,0.096,19.485,0.013,18.763,0.013,18.501,0.015,18.379,0.046
5891,290.487928,37.82646547,99.999,9.999,23.466,0.304,21.971,0.104,21.356,0.097,99.999,9.999
9936,290.4879442,37.94184667,99.999,9.999,22.135,0.087,20.624,0.036,19.549,0.03,18.839,0.056
5820,290.4879498,37.82448437,99.999,9.999,21.621,0.05,20.19,0.022,19.286,0.02,18.828,0.059
5693,290.4879716,37.82111837,99.999,9.999,22.799,0.136,21.209,0.065,20.467,0.042,20.155,0.162
5104,290.4880209,37.80696384,99.999,9.999,21.376,0.059,20.309,0.037,19.922,0.038,19.907,0.129
8503,290.4881246,37.89890783,99.999,9.999,22.966,0.156,21.422,0.075,20.608,0.049,20.321,0.226
7146,290.4881477,37.86040218,20.69,0.072,17.903,0.007,16.512,0.005,15.922,0.01,15.599,0.01
2793,290.4881638,37.75626135,99.999,9.999,22.67,0.114,21.07,0.051,20.412,0.051,19.817,0.123
3682,290.4881947,37.774044,99.999,9.999,21.839,0.055,21.51,0.065,21.155,0.078,99.999,9.999
1709,290.4883264,37.73440032,99.999,9.999,23.686,0.385,22.131,0.132,21.122,0.075,20.342,0.2
3552,290.4883289,37.77145119,18.282,0.015,16.878,0.005,16.303,0.01,16.115,0.008,16.038,0.012
10155,290.488404,37.94849542,99.999,9.999,22.213,0.099,21.075,0.045,20.478,0.044,20.068,0.19
7391,290.4884931,37.86683736,19.429,0.027,17.019,0.004,16.086,0.006,15.773,0.007,15.579,0.01
1633,290.4885315,37.7330071,99.999,9.999,20.958,0.037,19.851,0.022,19.45,0.022,19.259,0.067
6794,290.4885775,37.85015624,99.999,9.999,21.484,0.04,20.91,0.049,20.636,0.058,20.37,0.235
2811,290.488621,37.75653228,99.999,9.999,22.466,0.092,20.858,0.043,19.743,0.029,19.194,0.084
1105,290.4887649,37.72362785,20.533,0.063,19.035,0.022,18.397,0.009,18.194,0.014,18.048,0.046
9793,290.4887868,37.93780259,99.999,9.999,21.199,0.042,19.826,0.023,19.374,0.024,19.092,0.067
6895,290.488803,37.85296542,20.03,0.037,17.796,0.006,16.895,0.007,16.602,0.017,16.454,0.012
2692,290.4888211,37.75402874,99.999,9.999,21.587,0.043,20.941,0.05,20.765,0.054,20.814,0.324
6465,290.4888771,37.84133641,99.999,9.999,23.336,0.239,21.551,0.078,20.265,0.035,19.508,0.122
2495,290.4889481,37.74953013,21.875,0.212,20.29,0.023,19.415,0.017,19.136,0.017,18.941,0.074
5032,290.4890293,37.80476773,99.999,9.999,22.982,0.187,21.484,0.07,21.121,0.096,20.488,0.23
4616,290.4890495,37.79468429,20.771,0.076,19.38,0.013,18.836,0.013,18.636,0.024,18.539,0.042
1328,290.489082,37.72740754,20.91,0.082,19.527,0.024,18.938,0.015,18.745,0.02,18.624,0.053
2653,290.4892174,37.75299058,18.998,0.023,17.766,0.011,17.281,0.009,17.121,0.015,17.052,0.025
8118,290.489248,37.88708648,17.784,0.01,16.555,0.004,16.108,0.01,15.967,0.008,15.899,0.012
567,290.4892701,37.71411184,19.423,0.034,17.981,0.016,17.375,0.006,17.162,0.012,17.071,0.038
7483,290.4893478,37.86913671,99.999,9.999,22.897,0.149,21.32,0.063,20.092,0.033,19.26,0.089
3309,290.4893496,37.76620712,99.999,9.999,20.196,0.026,18.906,0.027,18.274,0.025,17.936,0.036
4627,290.4893584,37.79483001,21.947,0.222,20.272,0.023,19.532,0.02,19.301,0.034,19.092,0.078
9561,290.489412,37.93034157,21.742,0.171,19.653,0.013,18.781,0.014,18.499,0.011,18.411,0.034
9803,290.4894358,37.93794418,99.999,9.999,21.744,0.07,20.519,0.037,19.965,0.027,19.636,0.122
3830,290.4894383,37.77708217,99.999,9.999,23.44,0.259,22.229,0.127,21.094,0.086,20.668,0.25
3882,290.4894484,37.77809076,99.999,9.999,22.743,0.132,21.185,0.058,20.606,0.051,19.848,0.141
524,290.4895133,37.71340105,21.223,0.125,19.625,0.022,19.031,0.014,18.848,0.017,18.745,0.055
9355,290.4895339,37.92414242,20.188,0.053,18.684,0.011,18.048,0.011,17.816,0.01,17.712,0.022
9411,290.4895772,37.92584436,99.999,9.999,21.988,0.075,20.336,0.025,19.291,0.022,18.796,0.051
4434,290.4896026,37.79055133,21.978,0.211,19.908,0.016,18.844,0.012,18.409,0.016,18.116,0.038
8668,290.4896053,37.90265986,22.539,0.393,21.494,0.048,20.521,0.037,20.129,0.038,19.982,0.155
4059,290.4896426,37.78232453,22.288,0.323,19.397,0.013,18.244,0.013,17.842,0.016,17.628,0.02
7655,290.4897442,37.8742251,99.999,9.999,22.325,0.092,21.572,0.062,21.194,0.083,99.999,9.999
10112,290.4897984,37.946533,99.999,9.999,21.947,0.064,20.365,0.036,19.38,0.021,18.814,0.053
9200,290.4898427,37.91888953,22.129,0.255,20.047,0.018,18.714,0.011,18.212,0.01,17.918,0.031
7630,290.4898818,37.87332634,21.334,0.125,19.658,0.016,18.876,0.013,18.611,0.012,18.495,0.045
2408,290.489924,37.74754768,99.999,9.999,22.887,0.13,21.59,0.073,20.812,0.075,20.151,0.172
8457,290.4899287,37.89693878,99.999,9.999,23.173,0.21,21.647,0.068,20.549,0.048,19.895,0.137
1882,290.4899483,37.73718445,99.999,9.999,21.661,0.071,20.223,0.031,19.008,0.015,18.274,0.049
4488,290.4899757,37.791486,99.999,9.999,22.739,0.152,21.44,0.057,20.477,0.056,20.197,0.18
6436,290.490051,37.84001821,21.63,0.169,19.739,0.013,18.971,0.014,18.66,0.017,18.484,0.046
4288,290.4900655,37.78714952,99.999,9.999,21.711,0.05,20.366,0.028,19.836,0.038,19.452,0.105
7557,290.4901239,37.87098688,99.999,9.999,21.019,0.07,20.338,0.07,20.181,0.07,20.393,0.293
2026,290.4901624,37.73969558,99.999,9.999,23.664,0.33,22.076,0.125,20.775,0.064,19.925,0.169
3469,290.4901795,37.76900839,99.999,9.999,22.762,0.131,21.321,0.061,20.258,0.039,19.761,0.116
3847,290.4902448,37.7771254,21.125,0.1,19.901,0.012,19.415,0.016,19.229,0.021,19.164,0.073
975,290.4902488,37.72052126,99.999,9.999,21.526,0.045,19.968,0.023,18.685,0.017,17.967,0.033
10379,290.4902512,37.95429821,99.999,9.999,20.424,0.023,19.015,0.015,18.494,0.018,18.217,0.029
8598,290.4902745,37.90057401,21.486,0.145,19.966,0.017,19.311,0.015,19.067,0.017,18.969,0.051
4094,290.4903035,37.78268393,22.192,0.26,20.065,0.021,19.15,0.015,18.778,0.019,18.573,0.044
5453,290.4903275,37.81411297,99.999,9.999,21.32,0.044,20.658,0.036,20.313,0.054,20.456,0.228
6275,290.4904249,37.83564241,99.999,9.999,20.874,0.026,19.906,0.025,19.602,0.026,19.179,0.085
9844,290.4904469,37.93842986,21.558,0.179,19.383,0.014,18.537,0.014,18.253,0.009,18.113,0.036
4260,290.4905851,37.78642172,21.964,0.237,19.488,0.014,18.427,0.01,18.006,0.016,17.772,0.027
4891,290.4907761,37.8008465,99.999,9.999,22.525,0.111,21.023,0.055,19.67,0.025,19.08,0.06
5565,290.4907874,37.81665644,21.019,0.098,19.071,0.01,18.235,0.011,17.939,0.01,17.766,0.024
4652,290.4908379,37.79499437,22.357,0.331,21.247,0.037,20.658,0.041,20.429,0.045,20.461,0.243
7573,290.4908912,37.87108515,20.486,0.064,18.87,0.028,18.229,0.038,18.032,0.045,17.951,0.042
1406,290.4909386,37.72823326,21.355,0.157,19.773,0.024,19.026,0.013,18.815,0.017,18.713,0.047
9371,290.491024,37.92392643,99.999,9.999,20.523,0.025,19.655,0.02,19.269,0.018,19.092,0.066
6299,290.4910546,37.83625153,21.385,0.147,20.107,0.016,19.633,0.019,19.404,0.02,19.287,0.091
8857,290.4910897,37.90761279,99.999,9.999,21.612,0.054,20.876,0.033,20.632,0.079,20.562,0.251
6988,290.4911278,37.85453888,18.31,0.021,15.349,0.002,14.153,0.007,99.999,9.999,13.526,0.007
9745,290.4911825,37.93560444,21.813,0.195,20.293,0.025,19.828,0.025,19.687,0.024,19.623,0.119
492,290.4912894,37.71213166,21.533,0.179,20.187,0.023,19.551,0.015,19.352,0.021,19.197,0.081
10078,290.491291,37.94485323,20.137,0.05,17.953,0.007,17.012,0.01,16.66,0.012,16.452,0.015
1914,290.4913414,37.73713666,22.005,0.256,19.567,0.02,18.16,0.013,17.608,0.01,17.285,0.034
58,290.4913753,37.70554302,19.127,0.03,17.401,0.013,16.708,0.005,16.482,0.014,16.383,0.05
4008,290.4914376,37.78044985,99.999,9.999,22.774,0.139,21.434,0.069,20.963,0.077,20.378,0.203
9507,290.4914946,37.92794482,99.999,9.999,20.088,0.018,19.156,0.014,18.825,0.013,18.63,0.054
3411,290.4916173,37.76749928,99.999,9.999,22.003,0.073,20.497,0.031,19.656,0.022,19.154,0.072
9989,290.4917059,37.94224873,99.999,9.999,22.377,0.112,21.346,0.066,21.011,0.077,20.537,0.226
7945,290.4917507,37.88160841,18.193,0.015,16.47,0.005,15.689,0.004,15.365,0.005,15.189,0.009
5583,290.4917996,37.81663512,22.237,0.295,20.694,0.027,19.841,0.022,19.54,0.022,19.489,0.095
6400,290.4918104,37.83839585,99.999,9.999,22.095,0.075,20.73,0.042,20.065,0.03,19.791,0.148
2207,290.4918513,37.74233041,99.999,9.999,23.212,0.194,21.841,0.074,20.711,0.074,19.883,0.146
4461,290.4918577,37.79029468,20.212,0.06,19.038,0.012,18.492,0.01,18.297,0.017,18.244,0.035
10340,290.4918807,37.95288668,99.999,9.999,20.595,0.028,19.583,0.017,19.269,0.019,19.169,0.074
6480,290.4919713,37.84039388,22.211,0.275,20.63,0.023,19.738,0.02,19.368,0.019,19.207,0.08
10033,290.4919969,37.94347857,21.36,0.119,19.194,0.011,18.236,0.012,17.931,0.013,17.743,0.025
4856,290.4920609,37.79956533,21.12,0.101,19.855,0.018,19.296,0.016,19.1,0.019,19.163,0.085
10214,290.4921751,37.94858112,99.999,9.999,21.131,0.036,20.382,0.03,20.167,0.05,20.001,0.142
9735,290.4921997,37.93478482,99.999,9.999,22.805,0.171,21.12,0.057,20.627,0.053,20.278,0.19
7863,290.492246,37.87906793,19.701,0.03,18.179,0.007,17.602,0.008,17.42,0.008,17.321,0.02
8194,290.4922461,37.88823067,19.084,0.023,17.194,0.005,16.423,0.01,16.128,0.006,15.97,0.012
8868,290.4922586,37.90771867,99.999,9.999,21.302,0.043,20.481,0.029,20.189,0.035,19.908,0.137
7199,290.4923197,37.86004496,20.949,0.097,19.532,0.012,18.958,0.013,18.753,0.014,18.696,0.049
2315,290.4923756,37.74444991,99.999,9.999,21.64,0.055,21.011,0.046,20.972,0.098,20.504,0.221
4833,290.4924022,37.79892572,99.999,9.999,21.724,0.06,20.266,0.027,19.267,0.022,18.71,0.062
9672,290.4924122,37.93281775,99.999,9.999,21.202,0.048,19.684,0.023,18.539,0.016,17.876,0.021
749,290.4926599,37.71579106,99.999,9.999,21.173,0.042,19.638,0.018,18.879,0.016,18.415,0.045
2045,290.4926653,37.73898824,99.999,9.999,23.113,0.179,21.754,0.084,20.652,0.059,20.061,0.2
8456,290.4926795,37.89586596,19.27,0.028,17.8,0.007,17.232,0.009,17.057,0.007,16.968,0.02
1508,290.4929497,37.7291819,99.999,9.999,21.413,0.047,20.232,0.028,19.918,0.027,19.808,0.119
4922,290.4929546,37.80065916,18.384,0.016,16.988,0.009,16.414,0.007,16.218,0.011,16.116,0.009
5929,290.4930311,37.82547747,22.073,0.257,20.413,0.025,19.717,0.02,19.424,0.021,19.453,0.104
2468,290.4930695,37.7474104,99.999,9.999,21.945,0.069,20.684,0.038,20.022,0.04,19.654,0.109
8841,290.4930725,37.90626114,99.999,9.999,20.857,0.029,19.726,0.02,19.339,0.021,19.102,0.072
5642,290.4932246,37.81771069,99.999,9.999,22.156,0.078,20.623,0.04,19.443,0.023,18.937,0.07
9584,290.4932332,37.92959014,99.999,9.999,21.094,0.04,20.372,0.031,20.075,0.033,19.877,0.125
6594,290.4932558,37.8429611,99.999,9.999,23.404,0.259,22.047,0.113,21.102,0.078,20.445,0.226
3966,290.4933522,37.77866503,99.999,9.999,21.684,0.066,21.01,0.049,20.863,0.068,99.999,9.999
6033,290.4933862,37.82791946,21.925,0.202,20.576,0.025,19.844,0.02,19.552,0.025,19.359,0.077
1590,290.4933923,37.73035451,99.999,9.999,22.276,0.1,20.975,0.055,19.623,0.024,18.815,0.055
7572,290.4933954,37.87011288,99.999,9.999,22.799,0.151,21.317,0.047,20.025,0.04,19.193,0.073
9437,290.4934308,37.92499028,21.727,0.189,19.772,0.016,18.765,0.012,18.395,0.014,18.158,0.034
6760,290.4934534,37.84736567,21.409,0.142,19.209,0.014,18.406,0.011,18.126,0.019,17.999,0.031
8848,290.493464,37.90634494,99.999,9.999,21.44,0.043,20.559,0.038,20.187,0.038,19.868,0.136
2937,290.4934727,37.75721535,99.999,9.999,22.786,0.134,21.468,0.059,20.777,0.05,20.364,0.236
10083,290.4934886,37.94412098,19.138,0.026,17.839,0.007,17.361,0.013,17.175,0.013,17.076,0.019
5562,290.4935277,37.81555011,21.863,0.222,20.321,0.021,19.601,0.019,19.354,0.023,19.253,0.07
7487,290.4935861,37.86752201,99.999,9.999,22.005,0.079,21.138,0.081,20.843,0.071,20.579,0.294
9151,290.4936018,37.91583279,21.268,0.115,20.026,0.019,19.591,0.016,19.411,0.021,19.206,0.07
8406,290.4936564,37.89396731,20.39,0.061,19.134,0.011,18.653,0.013,18.472,0.011,18.422,0.044
7378,290.4937016,37.86440156,16.982,0.009,15.634,0.003,15.162,0.006,15.031,0.005,14.999,0.01
2533,290.4937428,37.74857026,22.301,0.329,21.118,0.041,20.753,0.034,20.56,0.044,20.562,0.233
4843,290.4937898,37.79867358,99.999,9.999,23.368,0.217,22.251,0.127,21.187,0.101,20.5,0.229
1902,290.4938528,37.73601924,21.452,0.136,19.328,0.016,18.243,0.011,17.86,0.014,17.69,0.038
3586,290.4938708,37.77007512,99.999,9.999,22.669,0.12,21.437,0.066,21.009,0.061,21.016,0.349
2438,290.4940008,37.74643185,99.999,9.999,22.502,0.12,20.948,0.052,20.144,0.036,19.822,0.127
9279,290.4940188,37.91976406,21.547,0.173,20.551,0.025,20.092,0.023,19.898,0.027,19.643,0.145
543,290.4940615,37.71191181,20.937,0.105,19.023,0.016,18.259,0.009,18.012,0.014,17.913,0.05
6698,290.4941048,37.84544757,99.999,9.999,20.137,0.021,19.192,0.017,18.809,0.019,18.673,0.053
6656,290.4941453,37.84428996,99.999,9.999,23.701,0.336,21.751,0.09,20.703,0.053,20.169,0.184
10304,290.4941487,37.95067991,19.757,0.046,18.404,0.009,17.794,0.009,17.604,0.012,17.506,0.029
7526,290.4941842,37.86860633,20.005,0.033,18.383,0.01,17.687,0.01,17.449,0.014,17.334,0.023
1853,290.4942717,37.73504555,99.999,9.999,23.293,0.251,21.498,0.07,20.269,0.035,19.606,0.122
8040,290.4943521,37.88315716,99.999,9.999,21.822,0.063,21.055,0.054,20.585,0.05,20.602,0.326
9022,290.4943662,37.91162475,19.841,0.043,17.718,0.007,16.869,0.007,16.596,0.006,16.441,0.014
5109,290.4943776,37.80458988,99.999,9.999,22.015,0.073,20.975,0.043,20.509,0.051,20.326,0.217
3039,290.49443,37.75893224,99.999,9.999,22.156,0.083,20.505,0.036,19.573,0.028,18.988,0.054
8385,290.4944311,37.89304644,22.207,0.281,20.981,0.035,20.258,0.024,20.03,0.038,19.796,0.143
1193,290.4944574,37.72289318,20.783,0.072,18.94,0.022,18.117,0.009,17.839,0.011,17.629,0.037
9103,290.4944724,37.91418543,99.999,9.999,23.633,0.302,21.71,0.062,20.892,0.056,20.304,0.203
9531,290.4944869,37.92757604,99.999,9.999,23.249,0.238,21.51,0.088,20.648,0.058,19.813,0.132
9900,290.4945437,37.938487,99.999,9.999,23.429,0.306,21.191,0.061,20.472,0.052,20.033,0.17
4047,290.4945517,37.78005113,21.712,0.147,20.59,0.025,20.137,0.019,19.977,0.037,19.923,0.155
1695,290.4946675,37.73165124,99.999,9.999,22.016,0.08,20.713,0.041,20.131,0.041,19.725,0.116
4448,290.494714,37.78874202,20.507,0.06,19.2,0.01,18.678,0.011,18.5,0.016,18.332,0.032
4025,290.4947816,37.77948428,99.999,9.999,22.566,0.114,21.235,0.054,20.306,0.051,20.167,0.172
338,290.4949573,37.70790383,99.999,9.999,22.561,0.134,21.358,0.068,20.91,0.067,20.437,0.185
5472,290.494999,37.81263274,18.354,0.016,17.006,0.008,16.526,0.007,16.375,0.011,16.32,0.01
1759,290.4950246,37.73288634,20.473,0.065,18.307,0.018,17.322,0.007,16.996,0.012,16.809,0.032
6595,290.4950781,37.84228591,99.999,9.999,20.917,0.032,19.788,0.025,19.435,0.025,19.25,0.078
6549,290.4951335,37.8410152,21.379,0.122,19.744,0.017,19.142,0.017,18.928,0.018,18.741,0.046
6246,290.4951433,37.8330988,22.474,0.367,20.16,0.021,19.109,0.015,18.662,0.015,18.452,0.037
66,290.4952229,37.70409705,22.274,0.349,20.603,0.029,19.829,0.022,19.491,0.027,19.514,0.133
2877,290.4952539,37.75535351,99.999,9.999,23.367,0.236,21.831,0.094,20.931,0.063,20.503,0.231
7546,290.4952758,37.86872767,19.649,0.03,18.164,0.007,17.556,0.006,17.371,0.008,17.265,0.018
2277,290.4952809,37.74230854,99.999,9.999,22.468,0.117,20.996,0.057,19.919,0.034,19.035,0.059
7976,290.4953164,37.88121316,21.869,0.186,19.852,0.016,18.884,0.013,18.535,0.011,18.313,0.044
4427,290.4955159,37.78812627,99.999,9.999,22.769,0.138,21.208,0.057,20.626,0.052,20.323,0.197
9306,290.4955257,37.92014351,99.999,9.999,21.627,0.06,21.095,0.048,20.962,0.068,20.41,0.238
6462,290.4956157,37.83866849,99.999,9.999,22.164,0.094,20.785,0.039,19.848,0.029,19.507,0.099
6772,290.4956225,37.84687981,20.071,0.043,18.537,0.01,17.913,0.011,17.703,0.016,17.639,0.024
8256,290.4957822,37.88867433,12.948,0.006,99.999,9.999,99.999,9.999,99.999,9.999,11.435,0.013
9911,290.4958336,37.93820048,99.999,9.999,23.599,0.28,21.64,0.081,19.576,0.023,18.644,0.046
6078,290.4958981,37.82810679,99.999,9.999,21.182,0.039,19.611,0.022,18.956,0.017,18.618,0.04
1245,290.495908,37.72306977,21.85,0.195,20.455,0.027,19.689,0.017,19.422,0.02,19.177,0.087
10313,290.4959185,37.95039468,18.997,0.022,17.01,0.006,16.239,0.01,15.986,0.014,15.868,0.017
7797,290.4959593,37.875647,20.572,0.053,19.229,0.011,18.651,0.015,18.476,0.014,18.34,0.038
8672,290.4960061,37.90024034,22.535,0.376,23.163,0.195,21.637,0.08,20.65,0.052,19.842,0.139
5371,290.4960828,37.81002408,99.999,9.999,20.603,0.028,19.535,0.016,19.206,0.02,19.17,0.076
3946,290.4961146,37.77718739,99.999,9.999,22.838,0.135,21.592,0.086,20.275,0.042,19.672,0.12
3032,290.4962281,37.75805951,21.795,0.236,19.201,0.014,18.092,0.013,17.671,0.015,17.453,0.031
4583,290.4962369,37.7913172,99.999,9.999,22.186,0.096,20.653,0.034,20.004,0.038,19.575,0.115
2161,290.4962771,37.73944133,21.454,0.162,20.471,0.026,19.829,0.022,19.656,0.03,19.595,0.129
3971,290.4963226,37.77763154,99.999,9.999,22.812,0.14,21.098,0.049,20.318,0.042,19.977,0.14
3644,290.496334,37.77018819,21.801,0.202,19.549,0.013,18.292,0.015,17.809,0.011,17.565,0.019
5030,290.4965202,37.80181559,22.284,0.259,19.675,0.015,18.188,0.011,16.916,0.009,16.235,0.009
6372,290.4965361,37.83560205,21.753,0.176,19.335,0.009,18.212,0.011,17.789,0.011,17.542,0.02
9960,290.4965652,37.93954567,99.999,9.999,99.999,9.999,21.579,0.115,20.848,0.074,20.394,0.235
9872,290.4965781,37.9368995,19.328,0.033,17.928,0.007,17.379,0.01,17.168,0.007,17.09,0.015
